attempts,comments,blank_line,lloc,sloc,single_comments,system_access,exam_grade_codebench,difficult,delete_average,average_log_rows,submission_per_exercice,sucess_average,test_average,exercices_list_grade,exercices_list_grade_check_plagiarism,copy_past_proportion,sintaxe_error,IDE_usage,keystroke_latency,Media_Final
68,0,550,706,719,0,12,5.0,0.2,28.1,170.8,1.7,0.6,1.6,10.0,3.0,47.56,0.19,116,1.33,6.13
263,54,184,3116,3146,40,1,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,3.96
144,442,844,1865,2622,442,7,10.0,1.3,64.0,630.1,3.7,0.0,5.7,5.0,5.0,0.2,0.73,108,1.27,9.33
197,126,162,3330,3557,126,9,0.0,1.3,72.0,912.1,7.2,0.4,11.0,10.0,10.0,1.4,0.12,107,1.22,4.3
197,126,162,3330,3557,126,3,-1.0,2.0,6.1,134.9,1.0,0.3,0.8,9.33,9.33,91.64,0.0,169,0.33,4.3
219,734,1050,3041,3801,700,5,10.0,0.0,41.7,683.7,2.4,0.2,8.1,10.0,10.0,1.23,0.14,244,1.38,9.85
110,41,346,1928,1982,28,6,0.0,0.0,4.0,120.1,2.1,1.0,0.5,10.0,2.0,24.99,0.0,2,1.13,5.6
548,12,1804,7214,8386,12,18,0.0,1.8,192.6,1838.8,18.2,0.3,29.4,10.0,10.0,0.99,0.16,524,1.67,6.35
137,20,34,2390,2426,20,5,5.0,1.0,0.0,13.9,1.0,1.0,0.0,10.0,0.0,0.0,0.0,4,0.0,5.0
170,197,545,2540,2783,193,30,0.0,1.8,29.3,508.7,4.5,0.4,4.3,10.0,10.0,1.71,0.16,131,1.55,5.2
83,1,320,1040,1097,1,11,5.0,1.1,13.3,118.2,1.6,0.4,1.5,10.0,2.0,23.86,0.14,20,1.25,5.02
5,0,12,35,35,0,1,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2.09
5,0,12,35,35,0,1,6.67,2.0,27.5,214.0,0.8,0.2,1.8,4.0,4.0,1.87,0.6,93,1.22,2.09
317,21,994,4366,5222,21,19,0.0,1.4,149.6,1268.5,8.8,0.3,16.4,10.0,10.0,3.35,0.3,145,1.65,3.51
317,21,994,4366,5222,21,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,3.51
164,0,165,1842,1851,0,12,5.0,2.0,62.1,667.9,2.2,0.5,8.6,9.0,7.0,0.83,0.32,139,1.25,5.46
139,0,107,1460,1411,0,13,5.0,1.2,21.6,385.4,2.4,0.5,4.1,9.0,8.0,3.24,0.15,172,1.38,5.75
167,5,489,1890,2251,5,14,0.0,1.9,20.8,348.5,2.5,0.7,8.0,10.0,7.0,7.83,0.08,206,1.67,3.15
1,0,0,0,0,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
126,0,141,1557,1718,0,6,5.0,1.3,36.4,531.3,1.8,0.4,4.9,6.0,6.0,1.08,0.25,231,1.63,3.46
126,0,141,1557,1718,0,8,0.0,2.0,85.2,786.8,1.8,0.5,13.9,6.0,6.0,3.05,0.4,187,1.63,3.46
243,519,948,3876,4680,519,13,0.0,1.9,107.2,771.4,7.4,0.5,13.6,10.0,8.0,2.3,0.38,220,1.57,5.01
439,184,22,8264,8489,145,26,5.0,0.5,267.4,2796.6,1.1,0.6,18.0,8.0,8.0,1.53,0.27,207,1.18,6.22
1,0,0,0,0,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
113,41,275,1871,1888,41,10,5.0,2.0,34.3,463.0,3.9,0.6,2.7,10.0,5.0,6.9,0.05,119,2.0,5.02
124,28,117,1650,1689,28,5,-1.0,2.0,0.2,13.9,0.9,0.9,0.0,10.0,0.0,2291.5,0.0,2,0.0,1.94
124,28,117,1650,1689,28,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.94
28,0,150,426,426,0,4,0.0,1.8,21.2,172.7,3.2,0.0,1.5,1.0,1.0,2.16,0.99,73,1.85,0.48
28,0,150,426,426,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.48
130,0,50,1969,1987,0,4,5.0,1.2,0.0,20.9,1.4,1.0,0.1,10.0,0.0,0.0,0.0,5,0.0,7.49
66,0,108,901,983,0,8,0.0,2.0,76.2,831.3,2.4,0.5,1.1,10.0,10.0,0.95,0.31,181,1.56,6.1
32,0,60,427,440,0,1,5.0,2.0,0.0,18.5,1.2,0.9,0.0,10.0,0.0,0.0,0.07,8,0.0,5.34
57,90,161,605,709,90,7,0.0,1.8,9.9,139.1,1.6,0.8,2.3,10.0,1.0,20.08,0.06,3,1.22,5.0
60,0,297,657,683,0,11,5.0,1.9,3.0,54.0,0.9,0.9,0.0,9.0,1.0,34.63,0.1,36,1.0,5.03
75,0,86,1448,1449,0,7,5.0,2.0,13.0,172.8,3.1,0.6,0.0,10.0,4.0,18.01,0.29,58,1.5,6.77
127,49,182,1862,1900,49,2,0.0,2.0,0.8,50.8,8.7,0.5,1.6,10.0,3.0,344.32,0.36,20,0.0,5.49
31,17,118,423,464,13,2,0.0,1.2,0.2,40.3,1.2,0.5,0.0,10.0,4.0,232.2,0.13,8,0.0,5.8
53,0,224,689,682,0,4,5.0,1.5,0.0,9.5,0.6,0.5,0.0,6.0,0.0,0.0,0.4,2,0.0,7.11
69,43,370,934,996,43,7,0.0,2.0,0.0,14.1,1.0,0.7,0.0,10.0,0.0,0.0,0.0,5,0.0,6.4
45,0,93,645,639,0,3,0.0,2.0,0.0,14.4,1.0,1.0,0.0,10.0,0.0,0.0,0.0,4,0.0,5.0
195,79,690,3151,3342,79,21,10.0,1.4,26.6,297.3,3.1,0.5,3.8,10.0,6.0,5.94,0.22,101,0.8,8.19
174,0,510,2587,2662,0,18,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,7.12
174,0,510,2587,2662,0,17,5.0,2.0,58.1,893.1,3.7,0.3,8.8,10.0,10.0,0.4,0.15,195,1.33,7.12
136,0,63,1847,1851,0,7,5.0,2.0,23.0,169.7,1.6,0.8,0.3,10.0,3.0,9.27,0.08,30,1.1,7.42
96,0,259,1332,1335,0,5,5.0,2.0,0.7,34.8,2.3,0.8,0.5,10.0,2.0,0.0,0.14,25,0.0,7.04
40,0,57,560,604,0,11,10.0,1.8,4.7,115.5,1.5,0.8,0.3,10.0,2.0,9.47,0.12,28,0.89,8.7
57,0,93,827,894,0,5,0.0,2.0,19.1,892.9,4.7,0.5,0.0,10.0,6.0,17.22,0.24,262,1.56,5.88
49,1,62,675,673,1,6,5.0,2.0,9.8,140.6,1.7,0.7,0.1,9.0,3.0,8.62,0.18,37,0.63,5.89
105,0,279,1798,1897,0,5,0.0,0.7,42.1,426.8,2.2,0.6,1.1,7.0,3.0,1.81,0.24,122,2.0,1.32
127,0,5,1980,1980,0,3,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6.92
127,0,5,1980,1980,0,1,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6.92
50,0,102,652,686,0,6,5.0,2.0,10.5,204.5,2.1,0.5,0.2,10.0,6.0,7.48,0.22,50,1.2,6.73
82,7,127,1342,1349,7,14,5.0,2.0,45.6,1755.7,3.7,0.3,0.8,10.0,7.0,0.15,0.38,295,2.25,6.13
141,0,292,1564,1632,0,5,5.0,0.9,30.9,184.7,16.0,0.5,1.2,10.0,7.0,7480.33,0.3,65,0.0,5.86
66,0,138,743,758,0,5,5.0,1.7,34.1,106.0,2.7,0.5,0.1,10.0,1.0,3772.33,0.15,26,0.0,7.63
106,0,167,1368,1470,0,10,0.0,1.9,39.2,522.5,7.2,0.2,3.2,10.0,8.0,3.27,0.49,126,1.11,6.84
106,0,167,1368,1470,0,10,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6.84
98,271,627,2023,2312,271,21,10.0,1.8,9.9,180.0,4.6,0.8,2.2,10.0,6.0,14.24,0.04,63,1.22,7.85
247,359,841,4031,4593,359,13,0.0,1.6,98.6,802.5,1.6,0.7,8.9,10.0,10.0,1.39,0.07,172,1.25,6.97
358,1154,473,6077,7174,1154,9,10.0,2.0,81.0,985.7,7.1,0.0,17.2,10.0,10.0,3.32,0.31,374,1.25,9.91
134,16,343,2005,2006,16,4,0.0,2.0,79.2,786.6,4.8,0.4,3.3,10.0,9.0,2.35,0.26,112,1.38,7.05
424,420,1832,7846,8496,420,23,10.0,0.8,270.6,1994.2,12.0,0.0,15.5,10.0,10.0,1.41,0.45,453,1.82,8.95
134,0,160,1888,1898,0,6,5.0,0.4,0.6,23.5,1.0,1.0,0.0,10.0,0.0,1395.83,0.0,10,0.0,7.13
84,0,166,1218,1230,0,8,5.0,1.2,14.9,185.3,1.3,1.0,0.1,10.0,7.0,10.33,0.0,76,1.75,5.15
198,0,262,2742,2800,0,8,5.0,0.8,5.7,63.7,1.6,0.9,0.2,10.0,3.0,39.15,0.09,22,1.1,5.03
51,0,57,801,814,0,4,0.0,1.2,0.2,17.1,0.8,0.6,0.0,10.0,0.0,808.3,0.05,10,0.0,3.36
42,6,73,672,704,6,15,0.0,1.1,0.2,16.3,1.0,1.0,0.0,10.0,0.0,0.0,0.0,11,0.0,6.47
61,4,97,941,939,4,14,5.0,2.0,0.0,28.0,1.2,0.9,0.3,10.0,1.0,11387.0,0.0,9,0.0,7.91
142,0,553,2074,2309,0,5,5.0,2.0,59.7,804.4,7.2,0.4,2.1,10.0,10.0,1.01,0.4,160,1.11,7.05
110,29,264,1768,1813,29,9,5.0,2.0,38.8,527.9,2.6,0.4,2.3,10.0,9.0,2.51,0.17,167,1.13,8.1
90,0,414,1776,1761,0,5,10.0,1.0,0.0,17.6,1.0,1.0,0.0,10.0,0.0,0.0,0.0,6,0.0,8.2
90,0,414,1776,1761,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8.2
90,11,148,1063,1093,11,2,5.0,1.4,0.0,12.2,0.7,0.7,0.0,10.0,0.0,0.0,0.0,2,0.0,7.63
146,0,345,2369,2546,0,10,0.0,1.3,13.3,215.0,3.3,0.7,1.8,10.0,2.0,5.35,0.15,67,1.56,5.49
341,130,465,4984,5311,130,12,10.0,1.2,205.3,1652.3,10.7,0.0,12.0,10.0,10.0,2.13,0.41,294,1.18,8.46
60,0,62,1261,1278,0,2,0.0,2.0,20.1,407.2,1.8,0.6,0.2,9.0,9.0,0.08,0.23,66,1.5,5.26
223,425,350,3847,4384,425,24,5.0,0.9,55.9,628.3,9.4,0.3,6.7,10.0,10.0,2.38,0.38,313,1.38,8.43
118,0,360,3515,3472,0,3,10.0,1.3,0.5,20.1,0.8,0.8,0.0,10.0,0.0,4099.0,0.0,14,0.0,8.94
141,0,125,1839,1846,0,5,0.0,1.5,0.0,13.0,0.7,0.7,0.1,10.0,0.0,0.0,0.0,4,0.0,5.43
141,0,48,2128,2148,0,1,0.0,1.7,0.0,16.1,1.0,1.0,0.2,10.0,0.0,0.0,0.0,5,0.0,4.57
174,387,714,2554,2907,387,21,5.0,1.7,44.1,667.8,1.6,0.5,5.6,10.0,9.0,1.62,0.13,152,1.11,6.65
137,11,419,1862,2132,11,11,0.0,2.0,52.9,576.6,2.2,0.7,5.4,10.0,8.0,1.98,0.09,98,1.25,6.81
103,15,66,1361,1381,15,1,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6.21
103,15,66,1361,1381,15,0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6.21
206,408,424,3990,4381,408,14,5.0,1.2,58.0,682.0,3.6,0.5,5.2,10.0,10.0,1.79,0.31,172,1.63,6.39
123,21,133,1523,1538,21,7,1.65,1.0,107.7,617.4,1.8,0.6,1.2,10.0,8.0,2.02,0.1,82,1.33,6.58
112,348,457,1431,2115,348,1,-1.0,1.5,40.5,542.1,4.8,0.2,2.8,6.0,5.0,1.36,0.5,124,1.5,2.24
115,12,334,1603,1623,8,6,5.0,1.9,0.0,9.2,0.3,0.3,0.0,10.0,0.0,0.0,0.0,0,0.0,8.35
121,1,296,2091,2092,1,12,8.35,0.9,15.9,471.1,1.8,0.5,0.8,10.0,8.0,0.84,0.18,78,1.0,6.25
102,3,214,1422,1600,3,12,5.0,1.2,77.6,1040.8,4.9,0.2,4.6,10.0,10.0,2.02,0.58,424,2.0,6.88
74,0,35,963,974,0,1,0.0,1.2,0.0,13.7,0.9,0.7,0.0,8.0,0.0,0.0,0.25,4,0.0,5.0
1,0,0,0,0,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
130,0,0,1686,1666,0,9,5.0,2.0,28.4,420.3,3.1,0.3,2.2,10.0,8.0,0.82,0.41,92,1.63,5.02
1,0,0,0,0,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
1,0,0,0,0,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
1,0,0,0,0,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
1,0,0,0,0,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2.0
89,328,516,1444,1783,328,9,5.0,1.6,4.1,85.3,1.1,1.0,0.0,10.0,1.0,17.26,0.0,28,1.13,8.43
173,6,321,2471,2552,6,11,5.0,1.3,0.0,23.0,0.9,0.6,0.1,10.0,1.0,0.0,0.0,3,0.0,7.23
156,132,417,2079,2051,0,6,8.35,1.5,39.7,407.3,1.7,0.5,1.6,6.0,6.0,0.56,0.38,48,1.63,7.02
93,5,149,1555,1554,5,5,5.0,2.0,36.5,449.5,1.7,0.3,0.4,10.0,9.0,1.01,0.2,63,1.75,7.33
206,1323,1184,2562,3854,1323,7,5.0,1.5,163.9,1165.5,3.9,0.6,7.9,9.0,9.0,4.02,0.15,170,1.75,7.61
1,0,1,14,14,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
1,0,0,0,0,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.85
92,142,160,1268,1462,142,1,0.0,2.0,0.0,12.3,0.8,0.8,0.0,10.0,0.0,0.0,0.0,1,0.0,5.05
1,0,0,0,0,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
1,0,0,0,0,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
93,15,56,1453,1630,15,3,10.0,2.0,0.0,16.7,0.4,0.1,0.7,2.0,2.0,128.13,0.85,3,0.0,5.09
265,0,379,3635,3637,0,8,0.0,1.5,2.2,23.7,2.0,0.5,0.2,10.0,1.0,0.0,0.12,6,0.0,5.45
82,0,190,1411,1440,0,1,0.0,2.0,6.3,59.9,2.8,0.6,1.4,10.0,2.0,0.0,0.09,10,0.0,6.21
91,0,96,1275,1384,0,8,-1.0,1.8,26.8,388.0,1.2,1.0,2.7,10.0,5.0,3.48,0.0,78,1.19,5.88
128,0,106,1802,1844,0,6,0.0,2.0,13.5,52.6,1.2,0.7,0.2,10.0,1.0,8186.0,0.05,6,0.0,5.51
