attempts,comments,blank_line,lloc,sloc,single_comments,system_access,exam_grade_codebench,difficult,delete_average,average_log_rows,submission_per_exercice,sucess_average,test_average,exercices_list_grade,exercices_list_grade_check_plagiarism,copy_past_proportion,sintaxe_error,IDE_usage,keystroke_latency,Media_Final
327,28,937,3607,3634,28,7,10.0,0.3,88.5,1079.9,6.0,0.2,27.1,10.0,10.0,0.25,0.27,251,1.5,8.41
327,28,937,3607,3634,28,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8.41
238,6,275,3631,3617,6,6,5.0,1.4,30.7,296.5,2.7,0.2,5.0,10.0,7.0,12.95,0.23,65,1.11,5.22
101,77,168,932,1007,75,3,5.0,2.0,9.5,197.5,2.3,0.7,1.8,10.0,6.0,3.34,0.25,46,0.88,5.47
37,7,26,328,335,7,6,-1.0,1.3,19.5,110.7,0.6,0.6,1.7,7.0,1.0,16.26,0.3,61,1.23,3.09
37,7,26,328,335,7,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,3.09
141,16,848,1454,1471,16,11,10.0,1.3,11.3,137.9,1.3,0.6,2.5,10.0,3.0,7.18,0.14,33,1.0,6.13
190,22,303,3184,2926,22,8,5.0,1.1,104.9,1104.0,7.7,0.3,16.0,10.0,10.0,1.69,0.11,307,2.63,3.96
296,870,1399,4405,5196,870,6,10.0,0.1,57.7,795.0,11.3,0.1,11.9,10.0,10.0,0.13,0.15,197,1.25,9.33
246,7,283,2806,2807,1,8,0.0,1.0,9.8,133.1,0.9,0.7,2.7,10.0,3.0,15.01,0.0,9,1.25,4.3
246,7,283,2806,2807,1,12,-1.0,2.0,1.8,65.9,1.4,1.0,0.2,10.0,5.0,109.31,0.0,68,0.0,4.3
111,246,255,1319,1534,215,7,10.0,0.0,19.7,403.3,1.6,0.6,5.8,10.0,10.0,1.4,0.0,102,1.63,9.85
173,0,221,2662,2662,0,7,5.0,2.0,44.0,620.9,22.5,0.7,7.8,10.0,7.0,2.15,0.09,162,1.5,5.6
303,0,939,4257,4257,0,21,5.0,1.9,110.6,1261.4,5.5,0.5,16.8,10.0,10.0,0.49,0.24,254,1.38,6.35
5,0,10,26,26,0,1,-1.0,2.0,0.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.64
5,0,10,26,26,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.64
22,13,7,282,295,9,5,10.0,0.9,0.9,78.5,5.9,0.8,0.4,10.0,2.0,509.64,0.09,99,0.13,5.0
45,2,114,799,799,2,4,10.0,1.7,0.0,28.3,0.9,0.9,0.0,10.0,0.0,0.0,0.0,1,0.0,5.2
21,7,0,212,219,7,3,-1.0,2.0,11.1,239.3,15.4,0.1,0.0,9.0,6.0,18.96,0.57,83,0.22,1.18
196,47,76,2660,2692,31,15,5.0,1.9,96.9,723.6,2.7,0.3,13.2,10.0,10.0,1.74,0.24,305,1.64,5.02
43,0,86,463,463,0,4,0.0,1.5,47.4,282.6,2.7,0.3,0.2,10.0,9.0,6.14,0.21,67,0.8,2.09
43,0,86,463,463,0,1,3.33,2.0,11.8,115.6,0.0,0.0,1.1,0.0,0.0,0.22,1.0,29,1.7,2.09
188,3,493,1802,1806,3,16,5.0,1.2,83.3,585.5,2.9,0.5,14.3,10.0,8.0,5.15,0.11,163,1.22,3.51
188,3,493,1802,1806,3,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,3.51
85,2,141,881,883,2,8,5.0,2.0,40.0,323.8,0.8,0.7,4.8,10.0,6.0,6.68,0.05,107,1.5,5.46
96,0,132,910,910,0,14,5.0,1.0,59.1,510.3,1.6,0.7,5.6,10.0,10.0,1.58,0.0,210,1.5,5.75
170,28,136,1705,1721,28,12,5.0,1.8,68.1,427.2,2.0,0.5,9.9,10.0,8.0,8.69,0.11,218,2.09,3.15
124,141,169,1255,1396,142,9,5.0,0.9,62.3,688.6,1.5,0.6,9.0,10.0,10.0,0.81,0.1,226,1.56,3.46
124,141,169,1255,1396,142,9,0.0,2.0,48.9,608.4,1.1,0.2,9.7,3.0,3.0,1.07,0.5,131,1.38,3.46
211,0,404,1973,1973,0,12,10.0,2.0,68.1,639.2,1.2,0.8,15.9,10.0,8.0,1.02,0.0,114,2.13,5.01
159,20,27,1835,1851,16,9,5.0,1.6,53.0,511.0,0.6,0.2,4.8,2.0,2.0,0.69,0.8,88,1.06,6.22
99,39,124,772,801,29,11,10.0,1.4,32.2,407.9,7.1,0.1,2.1,8.0,8.0,0.71,0.75,93,2.22,5.02
50,0,51,496,496,0,16,5.0,2.0,20.1,293.8,6.7,0.1,2.0,8.0,8.0,7.17,0.64,111,1.67,1.94
50,0,51,496,496,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.94
8,0,0,128,128,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
1,0,3,7,7,0,2,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.48
1,0,3,7,7,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.48
94,43,63,1441,1481,43,9,10.0,1.0,24.5,421.3,2.2,0.4,2.7,10.0,9.0,0.37,0.27,79,1.11,7.49
35,0,15,432,431,0,11,10.0,2.0,34.5,383.7,2.0,0.6,0.7,10.0,7.0,1.14,0.13,100,2.0,6.1
17,0,0,245,242,0,1,10.0,2.0,0.0,19.0,1.1,0.9,0.1,10.0,0.0,0.0,0.0,5,0.0,5.34
145,106,307,1265,1330,63,6,0.0,1.5,52.9,380.1,4.3,0.4,7.9,10.0,6.0,4.88,0.17,117,1.5,5.0
265,19,1403,2657,2665,8,14,5.0,1.1,119.0,850.3,5.3,0.4,13.0,10.0,10.0,0.49,0.24,347,1.75,5.03
43,0,45,501,501,0,4,10.0,2.0,12.3,185.4,4.7,0.7,0.2,10.0,6.0,5.76,0.06,45,1.63,6.77
143,80,59,1562,1590,77,6,0.0,2.0,26.9,343.3,3.4,0.3,2.4,10.0,7.0,0.76,0.33,77,1.31,5.49
45,0,435,668,668,0,5,5.0,1.6,0.0,14.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,3,0.0,5.8
40,1,16,514,511,0,8,10.0,1.4,0.2,16.6,0.8,0.5,0.0,10.0,0.0,0.0,0.07,4,0.0,7.11
220,0,1936,3599,3599,0,7,5.0,2.0,52.6,661.2,8.6,0.4,8.6,8.67,8.67,0.16,0.37,106,1.75,6.4
120,55,394,1381,1436,55,3,0.0,2.0,1.6,29.1,1.2,1.0,0.0,10.0,1.0,69.67,0.0,7,0.6,5.0
58,28,151,691,705,14,26,10.0,0.6,31.2,314.3,1.6,0.4,3.2,10.0,10.0,3.75,0.15,76,0.36,8.19
131,138,295,1772,1877,109,33,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,7.12
131,138,295,1772,1877,109,31,5.0,1.9,62.4,712.2,2.6,0.6,5.1,10.0,10.0,1.09,0.08,90,1.13,7.12
46,0,90,654,651,0,2,10.0,2.0,47.8,449.9,10.1,0.4,0.6,10.0,10.0,0.32,0.29,59,1.4,7.42
45,6,208,733,739,6,3,10.0,2.0,0.0,14.6,1.0,1.0,0.0,10.0,0.0,0.0,0.0,13,0.0,7.04
29,0,23,387,384,0,5,10.0,1.6,0.0,13.4,0.5,0.4,0.0,6.0,0.0,797.4,0.4,5,0.0,8.7
73,0,100,833,833,0,12,10.0,2.0,15.2,172.3,1.7,0.6,0.0,10.0,3.0,5.5,0.26,30,1.78,5.88
30,23,23,309,331,22,2,10.0,2.0,26.4,375.3,1.5,0.1,0.3,10.0,10.0,0.01,0.09,50,1.13,5.89
109,40,160,1308,1324,40,6,0.0,0.2,48.9,537.5,4.2,0.6,2.2,9.0,9.0,0.0,0.17,144,2.11,1.32
232,180,39,2908,3035,136,3,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6.92
232,180,39,2908,3035,136,2,5.0,1.2,31.3,585.2,10.0,0.4,10.4,10.0,10.0,0.92,0.34,152,1.89,6.92
73,80,68,746,810,68,5,10.0,2.0,0.0,14.5,0.9,0.9,0.1,10.0,0.0,0.0,0.0,2,0.0,6.73
257,11,100,3076,3074,8,19,10.0,2.0,11.8,144.1,1.7,0.7,1.0,10.0,3.0,8.2,0.1,55,2.46,6.13
28,3,26,366,366,3,3,5.0,1.3,0.0,18.7,0.7,0.7,0.0,10.0,0.0,0.0,0.0,9,0.0,5.86
18,0,0,234,230,0,4,10.0,1.3,0.0,19.2,0.7,0.7,0.0,10.0,1.0,0.0,0.0,6,0.0,7.63
21,9,3,229,238,9,1,10.0,2.0,0.2,20.2,1.0,1.0,0.0,10.0,0.0,0.0,0.0,25,0.0,6.84
21,9,3,229,238,9,2,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6.84
35,110,242,382,492,110,5,10.0,1.6,4.1,75.9,1.1,0.9,0.7,10.0,2.0,23.2,0.0,43,1.25,7.85
233,68,427,2151,2166,28,8,10.0,1.9,64.8,657.7,1.1,0.9,10.2,10.0,10.0,1.01,0.0,150,1.5,6.97
268,350,395,3379,3713,334,16,10.0,2.0,73.0,872.2,6.2,0.2,14.1,10.0,10.0,1.38,0.21,342,1.89,9.91
94,184,208,1242,1424,184,5,10.0,2.0,50.1,452.5,1.8,0.6,2.0,10.0,10.0,0.41,0.02,52,1.1,7.05
378,38,578,5303,5320,24,15,10.0,1.1,267.9,1533.3,4.9,0.3,14.4,10.0,10.0,0.87,0.09,320,1.5,8.95
64,1,38,745,745,0,2,10.0,1.1,0.0,18.6,1.3,0.9,0.0,10.0,0.0,0.0,0.04,7,0.0,7.13
45,16,2,821,829,8,4,10.0,1.0,11.5,68.4,1.4,0.8,0.5,10.0,2.0,89.24,0.0,22,0.0,5.15
74,26,5,948,985,26,1,10.0,0.8,0.0,22.0,1.0,1.0,0.1,10.0,0.0,0.0,0.0,6,0.0,5.03
93,17,19,1378,1397,17,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,3.36
104,0,168,1511,1511,0,27,10.0,0.7,2.1,86.9,1.1,0.9,0.4,10.0,2.0,63.33,0.0,54,0.0,6.47
92,4,104,1366,1368,4,34,5.0,2.0,16.6,290.6,3.0,0.5,3.6,9.0,7.0,4.56,0.21,102,1.56,7.91
94,0,349,1443,1444,0,7,10.0,1.7,43.8,695.0,10.0,0.0,5.5,10.0,10.0,2.38,0.52,295,1.38,7.05
71,10,83,1027,1037,10,13,10.0,1.9,21.7,320.8,1.5,0.5,1.5,10.0,8.0,0.88,0.09,86,1.22,8.1
42,1,22,482,482,0,10,10.0,0.9,0.1,17.5,1.0,0.8,0.0,10.0,0.0,0.0,0.05,5,0.0,8.2
42,1,22,482,482,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8.2
44,2,87,567,567,2,1,10.0,1.8,0.1,10.9,0.5,0.5,0.0,10.0,0.0,0.0,0.0,3,0.0,7.63
41,2,19,392,392,2,2,10.0,1.3,0.2,15.4,1.1,1.0,0.0,10.0,0.0,1815.0,0.0,6,0.0,5.49
36,0,19,405,399,0,2,-1.0,2.0,18.8,158.9,0.0,0.0,0.7,0.0,0.0,55.99,1.0,51,1.5,1.57
79,108,28,941,979,44,6,10.0,1.1,71.4,583.2,5.5,0.2,3.7,10.0,10.0,1.71,0.45,149,1.0,8.46
45,7,10,486,497,7,2,-1.0,1.8,0.0,11.2,0.7,0.7,0.0,10.0,0.0,0.0,0.0,2,0.0,5.26
201,417,347,2906,3322,417,16,10.0,1.2,65.4,642.2,11.9,0.2,6.3,10.0,10.0,1.23,0.38,226,1.1,8.43
78,5,24,1210,1214,4,6,10.0,1.1,1.9,35.6,1.2,0.9,0.0,10.0,1.0,49.91,0.05,15,1.0,8.94
28,9,5,344,357,9,3,5.0,0.3,0.0,33.9,0.9,0.8,1.2,10.0,1.0,4035.0,0.0,18,0.0,5.43
70,35,1,750,789,35,1,5.0,2.0,0.0,11.7,0.6,0.6,0.0,10.0,0.0,0.0,0.0,3,0.0,4.57
25,60,57,244,304,60,7,5.0,1.5,95.1,551.6,1.7,0.8,5.2,9.0,9.0,1.79,0.11,126,1.44,6.65
32,0,92,408,408,0,4,10.0,1.9,27.9,420.1,1.2,0.6,1.5,10.0,10.0,0.0,0.1,39,1.0,6.81
30,6,30,265,269,6,8,-1.0,2.0,0.6,34.4,0.0,0.0,0.0,0.0,0.0,435.75,1.0,2,0.0,6.21
30,6,30,265,269,6,5,10.0,2.0,0.0,16.4,1.0,0.8,0.0,9.0,0.0,0.0,0.15,13,0.0,6.21
127,8,167,1844,1852,8,6,10.0,1.2,48.3,463.5,3.8,0.4,3.8,10.0,10.0,0.94,0.32,106,1.5,6.39
40,15,18,418,433,15,7,5.0,1.5,94.8,846.1,3.3,0.7,1.9,10.0,6.0,0.33,0.01,209,2.38,6.58
3,0,0,46,46,0,4,10.0,1.8,5.6,89.7,0.8,0.8,2.3,10.0,5.0,15.7,0.0,25,0.42,2.24
32,0,34,290,290,0,13,10.0,1.2,31.6,345.1,6.9,0.5,2.5,10.0,6.0,3.41,0.03,103,0.82,8.35
121,16,22,1926,1950,16,1,10.0,1.1,0.0,22.1,0.9,0.8,0.0,10.0,0.0,0.0,0.05,11,0.0,6.25
53,124,368,707,823,116,7,-1.0,1.2,13.9,78.4,0.5,0.3,1.2,4.0,1.0,34.61,0.55,30,1.0,1.02
26,9,7,353,366,9,14,10.0,1.4,0.0,19.7,0.8,0.8,0.0,10.0,0.0,1538.5,0.0,17,0.0,6.88
22,7,7,309,320,7,1,5.0,1.7,0.1,13.1,0.7,0.5,0.0,10.0,0.0,0.0,0.05,1,0.0,5.0
34,1,55,346,347,1,4,5.0,2.0,5.8,129.2,1.1,0.8,1.2,10.0,3.0,8.46,0.07,36,1.08,5.02
31,2,57,347,347,2,11,10.0,1.4,3.8,97.6,1.2,0.8,0.1,10.0,4.0,7.13,0.0,58,1.17,8.43
73,30,41,1268,1280,12,9,10.0,1.0,3.8,49.9,0.9,0.6,0.0,10.0,2.0,40.03,0.1,22,0.0,7.23
52,7,102,614,621,7,9,5.0,1.1,20.4,342.3,1.0,0.6,1.5,8.0,8.0,0.75,0.32,84,1.5,7.02
16,0,3,182,180,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.39
47,15,12,597,612,15,3,10.0,2.0,0.0,12.6,0.8,0.8,0.0,10.0,0.0,0.0,0.0,3,0.0,7.33
228,861,1221,4170,5031,861,7,5.0,1.6,200.0,1222.9,2.4,0.6,9.5,9.0,9.0,2.27,0.06,211,1.38,7.61
15,0,28,212,212,0,2,-1.0,2.0,22.1,348.4,0.0,0.0,0.1,0.0,0.0,0.0,1.0,91,1.9,0.0
103,301,141,1521,1816,299,5,0.0,2.0,0.1,11.3,0.7,0.7,0.0,9.0,0.0,3960.0,0.1,6,0.0,5.05
113,257,356,1212,1422,257,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
70,0,62,552,537,0,1,-1.0,2.0,0.0,5.7,0.3,0.0,0.3,0.0,0.0,0.0,0.9,2,0.0,5.09
55,0,5,498,498,0,3,-1.0,1.2,18.7,136.1,7.0,0.6,5.4,10.0,4.0,44.5,0.17,60,0.73,1.13
150,26,650,2099,2107,8,5,5.0,1.6,0.0,12.3,0.8,0.4,0.1,10.0,0.0,4026.0,0.07,1,0.0,5.45
27,6,10,330,333,6,4,5.0,2.0,0.0,15.7,1.0,0.9,0.0,10.0,0.0,0.0,0.05,8,0.0,6.21
56,0,28,696,692,0,5,5.0,1.7,25.8,353.9,1.0,1.0,1.9,10.0,10.0,0.0,0.0,54,1.11,5.88
60,42,39,659,696,42,9,0.0,2.0,2.6,41.6,1.2,0.9,0.2,10.0,1.0,57.97,0.05,37,0.5,5.51
7,0,14,112,112,0,2,-1.0,2.0,10.3,87.3,0.1,0.0,0.6,0.0,0.0,0.0,1.0,28,0.92,0.01
7,0,14,112,112,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.01
