attempts,comments,blank_line,lloc,sloc,single_comments,system_access,exam_grade_codebench,difficult,delete_average,average_log_rows,submission_per_exercice,sucess_average,test_average,exercices_list_grade,exercices_list_grade_check_plagiarism,copy_past_proportion,sintaxe_error,IDE_usage,keystroke_latency,Media_Final
99,2,64,563,565,2,11,0.0,0.8,92.6,972.7,7.8,0.1,12.8,10.0,10.0,5.37,0.2,210,1.9,4.02
99,2,64,563,565,2,30,3.33,2.0,47.92,630.33,2.75,0.42,8.67,8.33,8.33,0.51,0.41,142,2.0,4.02
114,0,104,794,791,0,8,5.0,1.4,76.9,913.9,35.6,0.0,15.0,10.0,10.0,0.5,0.34,116,1.0,5.88
80,0,29,583,582,0,9,5.0,1.4,73.9,659.8,4.0,0.3,9.8,10.0,10.0,0.54,0.18,131,1.83,6.5
64,0,133,354,354,0,6,0.0,2.0,16.7,385.3,15.3,0.0,4.5,6.0,6.0,0.42,0.51,63,1.27,1.55
42,0,18,211,211,0,4,0.0,1.3,24.0,264.2,3.9,0.7,1.8,10.0,8.0,1.47,0.21,40,1.0,5.64
35,0,20,198,198,0,4,-1.0,1.7,42.2,447.4,2.1,0.5,2.6,10.0,10.0,0.34,0.2,157,1.5,0.11
62,0,118,304,304,0,5,10.0,0.9,119.7,1084.3,8.2,0.2,9.3,10.0,10.0,0.13,0.12,157,1.5,0.81
62,0,118,304,304,0,10,10.0,2.0,51.08,475.25,4.5,0.33,13.83,8.33,8.33,0.32,0.36,127,1.38,0.81
135,0,125,692,692,2,5,0.0,1.2,53.4,1091.9,10.2,0.1,7.1,10.0,10.0,3.36,0.37,114,1.63,7.65
112,0,143,497,497,0,6,0.0,1.0,44.4,610.6,17.5,0.3,2.4,10.0,10.0,0.45,0.37,134,1.25,4.4
19,0,0,48,48,0,2,0.0,1.8,44.2,219.7,6.5,0.0,1.0,1.0,1.0,10.34,0.86,51,1.46,0.06
49,0,27,305,306,0,7,5.0,1.2,130.6,1088.5,9.0,0.3,5.4,10.0,10.0,0.4,0.24,123,1.25,1.17
55,0,94,289,288,0,7,0.0,1.4,39.6,559.8,3.8,0.3,4.0,10.0,10.0,0.82,0.3,103,0.69,8.82
21,0,0,79,79,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,3.96
110,0,134,538,538,0,8,0.0,2.0,53.5,613.0,21.6,0.4,5.8,10.0,10.0,0.45,0.17,208,1.63,4.16
110,0,134,538,538,0,7,10.0,2.0,23.83,269.08,1.25,0.33,2.33,8.33,8.33,0.24,0.28,140,1.5,4.16
136,0,0,687,687,0,8,10.0,1.6,46.9,710.1,15.3,0.2,12.1,10.0,10.0,0.37,0.13,189,1.25,10.0
30,0,44,176,176,0,9,10.0,1.0,37.1,555.0,1.4,0.3,4.3,10.0,10.0,0.3,0.02,86,1.63,10.0
72,0,41,379,379,0,8,0.0,1.3,40.5,522.4,3.1,0.3,2.9,10.0,10.0,0.21,0.12,98,1.11,8.27
72,0,41,379,379,0,1,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8.27
75,0,8,427,427,0,5,5.0,2.0,38.0,432.7,4.1,0.2,2.8,10.0,10.0,0.4,0.33,124,2.0,5.83
58,0,29,273,273,0,9,10.0,1.7,87.6,827.2,7.8,0.2,12.7,10.0,10.0,0.1,0.3,160,1.3,5.44
73,0,63,302,302,0,6,5.0,1.6,34.9,381.2,3.2,0.3,3.2,9.0,9.0,0.41,0.43,122,1.2,7.09
51,0,64,260,260,0,6,0.0,1.8,50.0,489.6,4.0,0.3,0.7,10.0,10.0,0.21,0.31,151,1.55,2.46
31,0,14,110,110,0,2,0.0,2.0,0.0,13.0,0.5,0.3,0.0,10.0,0.0,658.25,0.0,0,0.0,2.05
31,0,14,110,110,0,7,0.0,2.0,37.25,341.17,1.17,0.58,3.67,7.5,7.5,0.26,0.33,148,1.75,2.05
42,0,8,290,290,0,2,0.0,1.2,33.5,351.9,3.4,0.4,1.2,10.0,9.0,0.06,0.32,119,1.25,1.61
36,0,45,235,235,0,7,0.0,1.3,102.4,800.8,3.0,0.5,8.9,10.0,10.0,0.25,0.08,195,0.94,5.18
26,0,33,106,106,0,2,0.0,1.6,49.2,373.8,2.1,0.0,1.8,3.0,3.0,0.0,0.58,87,1.5,0.08
45,71,1282,288,359,71,17,10.0,1.5,33.6,330.4,5.3,0.7,1.7,10.0,2.0,8.31,0.18,76,0.7,6.95
39,28,52,173,201,28,15,-1.0,1.9,136.5,1033.9,1.8,0.5,9.7,10.0,10.0,1.91,0.08,236,1.78,0.74
258,469,64,1627,2096,469,8,-1.0,1.5,68.2,691.1,104.8,0.2,0.1,9.0,9.0,0.61,0.4,167,2.55,1.98
258,469,64,1627,2096,469,6,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.98
107,331,92,652,983,331,16,5.0,1.7,68.0,643.3,15.4,0.5,4.4,10.0,10.0,0.35,0.16,179,1.2,8.11
370,236,658,3206,3438,232,10,5.0,1.8,102.9,1313.9,134.3,0.2,45.5,10.0,10.0,4.11,0.54,286,1.56,7.71
49,25,10,263,288,25,7,0.0,1.2,44.4,438.9,3.5,0.3,0.5,10.0,10.0,1.07,0.39,68,1.63,5.68
65,63,0,415,465,63,13,0.0,1.1,28.9,291.0,1.7,0.7,4.5,10.0,10.0,4.65,0.08,66,1.5,5.75
352,616,31,1499,2008,511,6,10.0,1.4,66.9,621.6,4.1,0.1,4.9,10.0,10.0,0.0,0.3,79,1.75,7.47
60,59,14,248,307,59,5,0.0,2.0,50.2,521.7,4.6,0.3,1.2,10.0,10.0,0.84,0.34,88,1.13,6.67
32,56,99,196,252,56,14,10.0,1.2,35.4,515.2,1.2,0.8,7.5,10.0,10.0,1.21,0.0,116,1.38,6.87
41,68,21,240,308,68,6,-1.0,1.4,28.3,449.0,3.3,0.6,3.1,10.0,9.0,0.98,0.16,141,1.56,6.03
64,6,9,580,586,6,10,0.0,1.0,44.2,441.8,2.4,0.5,1.9,10.0,10.0,0.0,0.19,100,1.88,8.27
85,208,37,554,768,208,9,5.0,1.4,71.1,774.0,5.7,0.3,10.9,10.0,9.0,1.67,0.25,188,1.67,6.77
59,13,33,512,525,13,5,0.0,1.5,14.5,346.5,3.5,0.4,0.2,10.0,10.0,0.03,0.29,96,1.25,6.5
51,14,10,268,282,14,11,-1.0,1.1,44.1,465.8,3.0,0.4,0.7,10.0,10.0,0.44,0.29,163,1.56,5.54
63,4,61,453,457,4,7,0.0,2.0,89.9,755.4,11.7,0.7,17.2,10.0,10.0,1.3,0.08,147,1.75,5.24
28,0,5,180,180,0,11,10.0,2.0,58.3,679.1,1.3,0.8,6.2,10.0,6.0,1.17,0.08,172,1.09,3.95
28,0,5,180,180,0,5,10.0,2.0,12.1,188.7,0.2,0.2,0.9,6.0,6.0,0.09,0.4,34,1.5,3.95
53,205,88,364,569,205,7,10.0,1.4,80.4,723.8,1.7,0.7,7.3,10.0,10.0,2.23,0.03,251,1.5,0.0
53,205,88,364,569,205,7,10.0,2.0,75.8,699.9,1.8,0.4,8.3,10.0,10.0,0.41,0.25,196,1.25,0.0
37,0,15,253,253,0,7,10.0,1.0,48.9,655.2,2.5,0.4,5.8,10.0,10.0,0.36,0.08,146,1.13,10.0
100,0,5,793,793,0,17,10.0,1.9,126.6,1085.4,6.7,0.3,11.1,10.0,9.0,1.78,0.11,192,1.13,6.38
20,0,51,99,99,0,4,10.0,1.9,21.9,186.5,3.0,0.0,1.9,1.0,1.0,0.29,0.9,40,1.0,1.85
17,45,57,115,160,45,8,5.0,1.8,80.8,755.7,1.8,0.7,10.8,10.0,10.0,0.54,0.08,197,1.63,5.32
30,0,51,151,151,0,2,10.0,1.1,21.6,346.0,1.5,0.6,2.8,10.0,9.0,1.26,0.05,74,0.88,8.41
30,0,51,151,151,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8.41
59,0,32,355,355,0,14,0.0,1.6,62.5,492.4,4.5,0.5,1.8,10.0,10.0,3.35,0.22,85,2.0,5.22
36,0,56,285,285,0,4,0.0,1.6,11.4,68.8,1.2,0.9,0.2,10.0,5.0,28.19,0.05,38,0.3,0.0
84,368,209,621,959,338,8,10.0,0.9,61.5,1547.5,8.3,0.4,20.0,10.0,10.0,0.46,0.13,241,1.67,5.47
4,18,4,21,39,18,3,0.0,2.0,3.5,21.0,0.2,0.0,0.4,1.0,1.0,59.7,0.9,16,0.0,3.09
4,18,4,21,39,18,15,3.33,2.0,130.67,1195.67,3.83,0.58,8.58,8.33,8.33,0.09,0.21,467,2.4,3.09
6,5,0,32,37,5,6,5.0,1.9,3.4,23.5,0.1,0.1,0.2,1.0,1.0,10.14,0.9,10,0.0,0.0
75,121,169,368,489,121,3,10.0,1.4,100.1,622.6,7.2,0.4,5.4,8.0,8.0,1.03,0.4,153,1.22,0.0
161,0,156,840,840,0,9,10.0,0.9,46.9,572.6,4.1,0.9,3.5,10.0,10.0,0.2,0.0,74,1.5,6.13
39,48,51,340,388,48,3,-1.0,1.5,52.2,372.4,1.9,0.2,2.3,5.0,4.0,0.79,0.62,84,1.64,0.0
28,0,48,155,155,0,9,10.0,1.1,31.1,1144.8,2.1,0.7,9.4,10.0,10.0,1.08,0.0,145,0.88,3.96
92,389,338,602,991,389,12,10.0,0.9,60.6,724.3,11.0,0.4,8.8,10.0,10.0,0.87,0.17,158,0.75,9.33
60,38,108,497,535,38,15,0.0,1.6,41.8,620.5,3.5,0.5,7.6,10.0,10.0,0.16,0.1,135,1.25,4.3
60,38,108,497,535,38,9,3.33,2.0,70.67,693.83,3.58,0.25,10.08,8.33,8.33,1.05,0.31,217,1.31,4.3
30,91,102,176,267,91,7,10.0,0.4,24.7,454.4,3.1,0.6,6.0,10.0,10.0,1.69,0.0,124,1.11,9.85
46,0,199,310,310,0,12,10.0,2.0,34.7,529.6,6.6,0.6,14.2,10.0,10.0,4.01,0.07,143,1.63,5.6
21,49,68,105,154,49,11,5.0,0.0,9.4,64.2,1.4,1.0,0.1,10.0,4.0,54.06,0.0,38,1.85,6.35
6,0,0,40,40,0,4,-1.0,1.6,11.8,178.2,0.5,0.3,1.5,4.0,4.0,0.08,0.6,35,1.0,0.64
6,0,0,40,40,0,1,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.64
17,8,7,99,107,8,5,0.0,1.5,1.1,29.0,1.0,1.0,0.4,10.0,1.0,59.21,0.0,10,0.62,5.0
51,85,32,286,370,84,8,0.0,1.1,24.8,298.5,1.9,0.8,0.8,10.0,4.0,2.22,0.14,42,1.3,5.2
100,21,34,518,539,21,8,0.0,1.4,72.8,806.5,7.2,0.1,9.6,6.0,6.0,0.4,0.61,134,1.27,1.18
76,6,20,619,625,6,12,10.0,0.8,92.0,728.1,3.2,0.2,9.3,10.0,10.0,0.52,0.2,179,1.63,5.02
60,0,0,305,305,0,8,0.0,0.9,115.6,816.1,9.7,0.5,5.7,10.0,9.0,1.73,0.02,181,1.38,1.25
53,211,60,315,500,185,7,10.0,1.2,99.0,763.5,4.3,0.6,14.0,10.0,10.0,4.37,0.08,195,1.18,2.09
53,211,60,315,500,185,1,10.0,2.0,126.2,948.4,3.1,0.6,29.7,9.0,9.0,4.37,0.2,136,1.5,2.09
41,0,0,229,229,0,18,-1.0,1.6,177.0,2014.2,4.6,0.1,21.8,7.0,7.0,0.15,0.39,410,1.56,3.51
41,0,0,229,229,0,0,-1.0,2.0,33.5,220.6,1.8,0.5,5.5,7.0,3.0,8.2,0.28,90,1.67,3.51
46,0,64,313,313,0,14,10.0,1.7,279.9,1709.6,3.1,0.7,6.0,10.0,10.0,0.56,0.22,375,1.38,5.46
43,0,2,344,344,0,12,10.0,0.8,73.1,824.5,3.8,0.5,10.7,10.0,10.0,2.17,0.02,222,1.5,5.75
2,0,0,14,14,0,10,-1.0,2.0,20.2,197.7,0.3,0.1,2.2,2.0,2.0,0.1,0.85,89,1.3,3.15
22,91,71,128,219,91,7,0.0,1.8,191.6,2106.1,6.4,0.0,8.9,2.0,2.0,0.08,0.78,379,0.89,0.0
16,10,22,76,86,10,8,-1.0,2.0,113.1,1059.6,0.4,0.0,9.7,0.0,0.0,1.49,1.0,239,1.4,3.46
16,10,22,76,86,10,6,5.0,2.0,50.3,445.9,1.8,0.6,4.7,10.0,10.0,1.89,0.07,111,1.75,3.46
1,0,2,5,5,0,5,-1.0,1.8,36.8,439.0,0.1,0.1,5.1,1.0,1.0,2.31,0.9,125,1.1,5.01
23,1,0,220,221,1,13,10.0,0.5,11.1,247.8,2.4,0.3,7.0,6.0,4.0,32.77,0.4,79,0.56,6.22
47,65,84,331,396,65,12,0.0,1.2,62.8,612.4,2.0,0.6,10.1,10.0,10.0,1.76,0.03,96,1.25,5.02
37,119,162,227,346,119,5,5.0,1.4,100.3,914.5,3.9,0.5,6.7,10.0,10.0,0.44,0.04,190,1.25,0.64
198,352,220,896,1248,352,11,10.0,1.7,54.5,616.7,10.2,0.1,4.4,7.0,7.0,1.58,0.48,175,1.3,0.83
17,68,84,125,193,68,3,0.0,1.9,50.8,488.0,2.0,0.2,6.0,5.0,5.0,0.99,0.45,110,1.63,0.09
40,111,166,244,355,111,1,-1.0,1.9,41.9,281.3,4.7,0.8,2.7,10.0,7.0,12.55,0.01,87,0.44,0.0
15,40,37,29,67,40,11,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.23
85,2,275,624,626,2,11,10.0,1.0,22.3,520.1,8.0,0.3,6.9,10.0,10.0,0.2,0.37,133,1.88,1.94
85,2,275,624,626,2,1,8.9,2.0,3.8,38.7,0.1,0.1,0.6,1.0,1.0,0.0,0.9,16,0.92,1.94
36,0,2,253,253,0,9,0.0,1.7,241.6,895.7,4.3,0.6,0.3,9.0,7.0,0.24,0.18,105,1.4,0.16
49,1,24,240,240,0,3,10.0,0.7,108.0,957.8,10.8,0.1,13.5,9.0,8.0,0.43,0.4,126,1.5,0.0
19,0,51,95,95,0,4,0.0,1.4,16.0,203.4,1.9,0.2,0.4,4.0,4.0,0.24,0.51,63,1.63,0.48
19,0,51,95,95,0,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.48
49,111,39,283,394,111,9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,7.49
62,113,24,302,415,113,6,0.0,0.9,25.9,264.5,3.5,0.5,0.0,10.0,6.0,2.67,0.23,46,1.25,6.1
55,186,26,472,658,186,9,0.0,1.3,85.1,979.6,3.9,0.6,3.5,10.0,10.0,0.36,0.25,245,1.78,5.34
66,6,23,303,309,6,29,10.0,1.8,44.0,245.7,2.7,0.6,0.2,10.0,4.0,4.49,0.13,57,1.75,0.0
59,19,37,153,172,19,2,-1.0,1.9,10.6,198.1,1.4,0.0,0.7,2.0,2.0,1.72,0.83,41,1.38,0.0
59,19,37,153,172,19,5,5.0,2.0,30.0,349.9,2.1,0.4,5.5,8.0,8.0,0.57,0.39,113,1.11,0.0
25,2,0,67,81,2,1,-1.0,2.0,32.5,122.8,0.5,0.0,0.0,0.0,0.0,7.62,0.98,25,0.0,0.0
48,0,5,196,196,0,4,10.0,2.0,29.0,404.4,1.1,0.5,3.4,10.0,10.0,0.0,0.05,102,1.5,1.54
48,0,5,196,196,0,2,10.0,2.0,25.2,374.1,1.2,0.7,2.9,9.0,9.0,0.03,0.0,99,1.5,1.54
154,114,109,936,1050,114,3,10.0,1.3,50.8,593.5,23.9,0.1,4.6,8.0,8.0,1.38,0.53,127,0.8,5.0
73,297,253,406,703,297,13,10.0,1.2,157.4,1201.7,8.7,0.4,10.1,8.0,8.0,0.41,0.3,377,2.0,5.03
65,21,18,255,276,21,7,-1.0,2.0,36.9,167.4,2.3,0.7,0.2,10.0,2.0,12.42,0.12,37,1.0,6.77
91,78,191,504,582,78,8,0.0,1.5,57.3,463.8,5.0,0.6,1.1,10.0,10.0,0.07,0.32,88,1.88,5.49
51,179,134,257,436,179,12,10.0,1.8,23.2,468.2,3.2,0.6,5.4,10.0,10.0,1.06,0.08,166,1.75,0.0
51,179,134,257,436,179,38,10.0,2.0,24.9,315.9,3.0,0.6,2.2,10.0,10.0,0.89,0.14,96,1.63,0.0
3,5,11,15,20,5,1,-1.0,1.5,7.4,98.7,0.3,0.3,0.4,3.0,3.0,0.0,0.7,14,1.33,0.0
63,134,220,337,471,134,18,10.0,1.6,0.0,26.4,0.6,0.5,0.0,10.0,2.0,0.0,0.0,3,0.0,5.8
74,147,49,435,582,147,12,0.0,2.0,27.2,413.2,4.0,0.7,0.1,10.0,10.0,0.46,0.11,141,1.89,7.11
54,20,173,326,346,20,11,10.0,1.7,71.6,993.5,5.2,0.6,11.9,10.0,10.0,0.42,0.17,207,1.67,6.4
45,0,26,196,196,0,5,0.0,1.7,29.7,404.3,2.0,0.8,2.9,10.0,10.0,0.08,0.0,103,1.38,0.87
66,218,118,376,594,218,9,5.0,1.7,88.7,804.3,9.8,0.6,9.7,10.0,10.0,0.71,0.24,113,1.22,5.0
93,123,68,505,625,120,11,0.0,0.8,85.3,871.8,9.6,0.3,10.7,10.0,10.0,1.87,0.21,204,1.25,8.19
69,15,34,299,320,15,13,-1.0,2.0,20.6,137.4,1.8,0.0,1.7,0.0,0.0,2.32,0.98,21,0.5,7.12
69,15,34,299,320,15,10,0.0,2.0,13.1,337.4,1.5,0.5,0.4,10.0,8.0,0.68,0.13,96,1.5,7.12
140,0,19,588,589,0,8,0.0,1.1,98.0,687.9,16.5,0.4,6.1,10.0,10.0,0.63,0.35,146,1.56,7.42
76,136,88,371,507,136,14,0.0,1.1,59.1,475.8,4.6,0.5,3.6,10.0,9.0,4.84,0.17,166,1.0,7.04
53,43,21,320,363,43,14,5.0,2.0,21.8,314.0,3.3,0.6,0.8,10.0,7.0,0.72,0.19,74,1.88,8.7
86,41,3,311,352,44,10,-1.0,2.0,60.1,546.5,5.2,0.4,0.0,8.0,7.0,1.32,0.48,117,2.22,5.88
39,4,0,178,182,4,5,0.0,1.7,45.9,397.6,1.3,0.5,0.3,10.0,10.0,0.06,0.19,91,1.6,5.89
42,33,8,240,273,33,7,0.0,2.0,90.9,596.6,2.3,0.6,0.1,10.0,10.0,0.0,0.18,140,1.89,1.32
88,0,2,344,344,0,1,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.98
88,0,2,344,344,0,1,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.98
98,10,40,685,695,10,8,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6.92
98,10,40,685,695,10,6,5.0,1.1,30.7,594.4,10.0,0.2,4.0,10.0,10.0,0.83,0.4,166,1.2,6.92
68,239,36,444,683,239,8,0.0,1.7,28.4,426.8,6.6,0.6,4.5,10.0,9.0,0.84,0.3,96,2.5,0.12
72,13,26,308,321,13,5,0.0,1.3,46.8,487.2,5.3,0.3,0.2,10.0,10.0,0.39,0.43,113,1.67,6.73
39,43,6,283,326,43,5,0.0,0.0,12.9,298.9,1.7,0.6,1.1,10.0,10.0,0.0,0.16,78,1.82,6.13
114,334,100,773,1107,334,4,0.0,0.6,33.7,462.8,9.7,0.3,2.7,10.0,10.0,0.69,0.33,97,1.63,5.86
45,2,20,261,263,2,4,0.0,1.3,26.4,261.9,1.8,0.4,0.1,10.0,9.0,0.14,0.17,82,2.2,7.63
78,0,0,604,604,0,13,10.0,2.0,0.0,9.4,0.5,0.5,0.0,10.0,0.0,0.0,0.0,4,0.0,6.84
78,0,0,604,604,0,13,-1.0,1.8,57.5,592.6,4.5,0.3,6.5,10.0,9.0,0.66,0.41,102,1.67,6.84
88,402,240,541,956,402,16,10.0,1.9,94.1,1283.1,13.3,0.5,15.5,10.0,10.0,1.44,0.23,112,1.63,7.85
105,498,393,650,1160,498,22,5.0,1.9,436.7,3817.1,12.1,0.1,25.7,10.0,10.0,2.64,0.21,174,1.06,6.97
34,155,95,198,339,141,15,10.0,2.0,128.6,1180.9,2.3,0.4,13.7,10.0,10.0,1.2,0.17,197,1.14,9.91
98,373,295,607,980,373,11,10.0,1.8,231.4,1730.8,10.5,0.2,18.0,10.0,10.0,0.51,0.28,181,1.56,7.05
42,42,6,240,282,42,16,10.0,1.3,29.7,420.3,3.0,0.7,4.0,10.0,4.0,5.99,0.03,34,1.0,8.95
31,42,19,151,193,42,7,5.0,0.9,153.3,755.8,1.1,0.3,5.0,6.0,6.0,1.93,0.45,133,1.25,0.27
31,42,19,151,193,42,0,-1.0,2.0,5.6,36.6,0.5,0.4,0.0,10.0,1.0,204.36,0.0,29,0.0,0.27
56,28,7,323,351,28,10,10.0,1.8,67.5,282.4,3.2,0.9,0.4,10.0,2.0,5.84,0.08,39,0.92,7.13
35,28,4,230,244,14,10,5.0,1.2,196.2,686.8,1.5,0.9,4.8,10.0,9.0,5.93,0.0,106,1.11,5.15
54,20,4,250,270,20,10,5.0,1.2,38.4,421.5,3.8,0.6,4.6,9.0,7.0,0.61,0.21,49,1.88,5.03
40,20,13,166,186,20,13,10.0,1.2,25.6,205.1,2.6,0.4,3.3,10.0,4.0,8.27,0.01,33,1.0,3.36
52,47,16,213,250,37,5,5.0,1.4,4.1,99.4,3.0,0.6,2.0,10.0,3.0,35.73,0.09,36,1.0,0.0
75,4,134,521,523,2,8,0.0,2.0,0.0,12.0,0.8,0.6,0.0,10.0,0.0,0.0,0.0,1,0.0,6.47
71,8,144,581,589,8,9,10.0,1.7,53.9,777.5,14.6,0.6,8.9,10.0,10.0,1.97,0.03,235,1.5,7.91
45,6,36,302,306,4,7,0.0,1.9,22.2,311.4,1.7,0.3,0.8,10.0,9.0,1.16,0.21,46,1.25,7.05
24,6,20,133,133,0,14,10.0,2.0,51.6,708.6,1.6,0.6,8.6,10.0,10.0,0.85,0.02,185,1.63,8.1
167,756,145,1083,1844,756,32,10.0,1.2,183.2,1544.3,15.8,0.0,21.1,10.0,10.0,4.07,0.35,219,1.22,8.2
167,756,145,1083,1844,756,0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8.2
25,1,6,120,120,0,4,10.0,1.6,1.0,23.1,0.6,0.6,0.0,10.0,1.0,447.86,0.0,3,0.0,7.63
108,381,15,688,1069,381,24,10.0,2.0,85.2,1102.9,5.0,0.4,11.3,10.0,10.0,1.76,0.15,227,1.5,0.0
52,8,14,372,372,0,6,0.0,1.1,30.4,180.2,1.8,0.7,0.3,10.0,2.0,6.99,0.0,39,1.1,5.49
18,0,11,99,99,0,18,0.0,1.1,137.9,805.4,1.0,0.6,4.8,9.0,9.0,0.01,0.15,155,2.25,1.57
48,4,63,297,301,4,7,10.0,2.0,117.2,1183.2,3.8,0.2,9.4,10.0,10.0,0.19,0.38,230,1.25,8.46
31,3,5,158,158,0,9,10.0,1.5,2.8,88.3,0.7,0.5,0.6,10.0,3.0,4.29,0.0,25,1.25,5.26
83,58,207,641,699,58,31,10.0,1.5,203.9,1675.4,11.1,0.5,23.6,10.0,10.0,0.37,0.16,468,1.33,8.43
139,1189,452,1082,2271,1189,10,10.0,1.8,112.2,1178.6,26.1,0.4,22.7,10.0,10.0,1.24,0.27,243,1.2,8.94
181,352,149,430,782,357,18,10.0,0.5,223.9,1480.9,1.7,0.6,15.3,10.0,10.0,1.41,0.0,260,1.5,5.43
105,342,334,635,977,342,14,5.0,1.3,79.2,594.7,8.5,0.4,2.8,10.0,7.0,1.3,0.17,28,1.31,0.0
44,0,1,382,382,0,5,5.0,1.1,26.1,416.6,1.5,0.5,2.3,10.0,9.0,0.29,0.13,98,1.13,4.57
36,1,55,303,303,0,4,0.0,0.8,35.2,348.2,1.4,0.6,1.7,7.0,7.0,0.87,0.3,52,1.44,6.65
86,145,253,587,732,145,9,0.0,1.7,53.3,703.8,7.2,0.3,9.8,10.0,10.0,0.28,0.39,146,0.88,6.81
31,4,33,176,180,4,6,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,6.21
31,4,33,176,180,4,6,5.0,2.0,62.1,515.5,2.3,0.6,3.1,10.0,9.0,0.58,0.13,142,1.5,6.21
34,5,54,213,217,4,6,5.0,0.9,59.4,557.2,2.1,0.4,2.9,10.0,10.0,0.0,0.35,97,1.4,6.39
47,11,30,284,294,10,6,0.0,1.2,277.3,1491.8,6.0,0.5,6.6,10.0,10.0,0.28,0.34,378,1.79,6.58
8,41,9,25,65,40,2,-1.0,2.0,1.6,19.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.33,2.24
40,0,13,298,298,0,63,10.0,1.6,86.5,974.5,2.5,0.5,14.0,10.0,10.0,0.33,0.12,123,1.0,8.35
55,12,45,376,388,12,22,5.0,1.2,185.1,1515.1,7.5,0.3,11.4,10.0,10.0,1.18,0.37,94,1.17,6.25
17,33,32,101,127,26,13,-1.0,1.5,20.6,100.8,1.0,0.9,0.0,10.0,7.0,15.1,0.0,15,0.6,1.02
22,0,0,157,157,0,10,0.0,1.8,0.3,942.8,1.1,0.7,1.5,8.0,6.0,2242.0,0.1,53,0.0,6.88
20,0,47,215,215,0,3,-1.0,1.5,29.9,158.1,2.3,0.7,0.3,9.0,3.0,143.19,0.07,44,0.0,0.0
24,5,7,175,175,0,4,5.0,1.4,0.7,67.5,1.4,0.7,2.8,10.0,3.0,44.09,0.08,16,0.81,5.0
35,8,2,59,67,8,5,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
20,2,0,124,125,2,6,-1.0,2.0,33.9,391.5,1.8,0.7,2.5,10.0,10.0,0.38,0.2,97,2.0,5.02
1,4,0,5,9,4,3,-1.0,2.0,2.7,28.9,0.1,0.1,0.1,1.0,1.0,708.0,0.9,18,0.0,0.0
4,10,2,20,30,10,5,-1.0,2.0,1.1,15.0,0.5,0.0,0.4,0.0,0.0,0.0,1.0,6,0.0,0.0
4,10,2,20,30,10,1,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
31,33,4,184,217,33,11,10.0,1.0,109.2,1230.2,3.9,0.4,13.9,7.0,7.0,2.62,0.33,230,1.63,2.0
23,96,83,140,234,94,10,10.0,1.3,100.2,651.1,1.5,0.6,1.9,10.0,10.0,1.42,0.05,114,2.13,8.43
42,8,5,318,326,8,7,10.0,0.6,24.1,362.6,1.8,0.6,0.8,10.0,10.0,0.49,0.15,60,1.25,7.23
14,30,9,69,95,26,8,10.0,1.1,56.1,613.1,1.3,0.5,3.7,10.0,10.0,1.1,0.05,97,1.38,7.02
1,3,5,7,10,3,1,-1.0,2.0,8.4,119.3,0.1,0.0,0.2,0.0,0.0,0.72,1.0,47,1.44,0.02
16,20,21,124,144,20,2,-1.0,1.7,22.8,428.0,1.5,0.7,2.2,10.0,10.0,0.0,0.18,106,2.38,0.39
10,26,0,43,69,26,3,-1.0,1.9,14.0,71.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,12,0.73,0.0
20,93,25,98,178,80,6,10.0,1.4,55.5,664.5,1.1,0.9,5.8,10.0,10.0,0.91,0.0,187,1.88,7.33
148,998,283,778,1791,998,7,10.0,1.3,113.9,1176.4,11.9,0.5,10.8,10.0,10.0,0.76,0.25,219,1.5,7.61
10,15,0,52,67,15,4,5.0,2.0,14.1,137.4,0.9,0.0,2.8,0.0,0.0,0.0,1.0,66,0.25,0.85
